gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
AL050341.2,2.48584131499229,5.0145896405773,0.954890293278786,4.20474702620514e-08,2.50498966540809e-06
AC016831.5,4.94043687078975,5.51671893335187,1.05721368102436,4.21352757682151e-08,2.50498966540809e-06
ICOSLG,2.87274398927219,4.9387425901386,0.941027724452866,4.35081860262791e-08,2.5769230480134e-06
AC020978.5,3.47171125936649,5.48224771234112,1.05349774209492,4.59334924175607e-08,2.71041883989293e-06
AC067852.2,1.99836427835137,4.89107402292785,0.934714567905988,4.75049751204899e-08,2.79272742213913e-06
OSER1-DT,3.42186247760147,5.47950502106196,1.05449318530459,4.77603839959697e-08,2.79734337967506e-06
AL035661.1,4.58503677931514,5.75078014339093,1.11295073898452,4.92543978294769e-08,2.8742031264773e-06
CREB3L4,15.4557732999976,-2.13577831364155,0.492240955477702,4.96765749964662e-08,2.8881814595372e-06
GUCY2C,9.95054027717555,4.52154129574074,0.864822930585208,5.04898457661579e-08,2.92471216463744e-06
GAMT,12.2915282834016,-3.10675607675436,0.627174167307225,5.20990485064648e-08,3.00691369737677e-06
MT-TL1,3.57657660885904,-25.6159686619947,5.72290120579806,5.3468594219147e-08,3.07473581447851e-06
TGM2,21.0148245433195,4.05615710680588,0.780519561583046,5.40567685111487e-08,3.09729614940328e-06
FDX2,3.64101940565471,5.20325302000386,1.00279223626563,5.46569406568507e-08,3.12037855432288e-06
GPRC5D-AS1,4.05731461862608,5.10484577087398,0.983323504928027,5.54972336692428e-08,3.15695414836477e-06
REEP6,11.4333398961288,3.15134658003152,0.636739413995963,5.84502680257248e-08,3.31301985146528e-06
C11orf98,14.4627118217126,6.54309910682208,1.29909261857366,6.0217272557849e-08,3.40098552939223e-06
ZNF888,2.80737376306883,5.23717345948575,1.01469723259139,6.19935686080791e-08,3.48884802123901e-06
SEC61A1,71.0112355990214,-1.39177537088209,0.302984585444399,6.33323250320902e-08,3.55155102148041e-06
NFIC,49.0292467842586,-1.77696074660714,0.418740935134596,6.61319384068933e-08,3.68243124636131e-06
IQCN,4.90686191271305,5.80682173261316,1.13792513751654,6.60564167568378e-08,3.68243124636131e-06
SULT1A3,3.23334522934333,5.03391664038865,0.976429061551728,6.75129971694765e-08,3.74614223592316e-06
LRIG1,11.3835200241359,-1.73894356924575,0.409204131556308,6.89457057679475e-08,3.81226360494518e-06
BCKDHA,7.27004487024562,5.80551626249377,1.14043891386019,7.02599523132865e-08,3.87139681492095e-06
EIF3D,79.9342653682333,-0.72333716498762,0.138578821009836,7.35458372229212e-08,4.03838149251138e-06
AP001453.2,3.54082315035018,5.40847561014209,1.058156245292,7.49036680590406e-08,4.08457450581265e-06
AC022613.1,6.04912275819378,5.8335438790959,1.14948838380391,7.48855656453542e-08,4.08457450581265e-06
LEPR,7.15654476280872,-4.75485157993619,0.925266116671085,7.68951773170723e-08,4.17876403468104e-06
SERPINB5,47.7896614772323,3.18750167301322,0.650453646953248,7.75465999535581e-08,4.1997326426903e-06
AC006333.2,3.36548953867315,5.13395629078701,1.00296641017612,7.87361130078075e-08,4.24960031094016e-06
AC245297.3,7.02476013304387,5.82573236993835,1.15056422972308,7.95239375374174e-08,4.27752227284598e-06
AL591895.1,4.11127931253636,5.63185384122727,1.10921021099537,8.1009074903834e-08,4.32796456259875e-06
AC016065.1,2.06957525588899,4.96136506052973,0.968749428140423,8.09776378258852e-08,4.32796456259875e-06
AC093323.1,4.65538318757125,5.41957138698795,1.06404155604252,8.14063869217041e-08,4.33454748410717e-06
MOGAT3,4.71561121260085,5.71598921168937,1.12789831214029,8.18316030488889e-08,4.34256701548701e-06
TRIM73,6.67093745422368,5.11816306571614,1.00160749134947,8.25324162221824e-08,4.36510913089496e-06
SLC35E2A,3.10869384311465,5.33883276663671,1.04778674689007,8.29328527756999e-08,4.37166711264973e-06
SEC62,177.074041786655,-1.26682859759006,0.269321857838496,8.47502742836276e-08,4.45262736718036e-06
AC099778.1,3.04892955965551,5.3527523889417,1.05384774264225,8.92564325880258e-08,4.67384511571868e-06
AL355353.1,2.05724929427538,4.97905742117252,0.977224556503843,9.15983613848691e-08,4.78064847175023e-06
NUP50-DT,3.4627296436155,5.37584440719758,1.06033044649652,9.26227066356942e-08,4.81820882479233e-06
AL024508.2,2.48755280319982,5.13038094718826,1.01011545744572,9.55301951589838e-08,4.95316231555466e-06
MATR3.1,6.948525274229,5.78783826502537,1.15101544223613,9.58751999494499e-08,4.95480526797582e-06
CFI,9.13915750067552,3.5476878247276,0.712308849676665,9.69237423999159e-08,4.96216489869949e-06
AGAP5,2.0717347485124,4.8981530950906,0.962746089564394,9.63499753171689e-08,4.96216489869949e-06
AC091729.3,1.91070655175091,4.88034024470132,0.959378506217888,9.69589574869193e-08,4.96216489869949e-06
GHDC,8.11453632033432,-1.22627967406118,0.259434556884158,9.85592104669236e-08,5.02779146556106e-06
HIST1H1B,8.53208328411011,5.87908618969062,1.1727541940424,9.89081665865408e-08,5.0293689594841e-06
DEAF1,7.31971336453309,-1.40794038931885,0.314782039645545,1.01669743721696e-07,5.15322220261184e-06
S100A8,40.9499713355975,5.67815597169994,1.13018765072898,1.02802467207707e-07,5.19398791189355e-06
PCAT1,1.53409181516827,4.55381759891986,0.896902780712554,1.04066568280553e-07,5.24111054391296e-06
S100A4,130.661991743708,2.70958879422748,0.597819023891729,1.10559921125906e-07,5.55045902439709e-06
KLF15,2.87159894860756,-4.92243765274747,0.973413884314491,1.11077518986515e-07,5.5587971052302e-06
MHENCR,2.95318894577343,4.90697083175656,0.972619515975062,1.17725811953927e-07,5.87292110485615e-06
KANTR,2.8447393715773,5.08393188583381,1.01075652819479,1.22137179105308e-07,6.07382814582185e-06
EFEMP1,4.58420950789715,-3.56016426550669,0.722453691435165,1.23209882108124e-07,6.10796575441339e-06
TMEM245,23.2493583260188,-1.68612566843051,0.405805445169144,1.24122532702888e-07,6.13398041301086e-06
U2AF1,46.775241116428,3.62251116275753,0.734143748157597,1.28499814910513e-07,6.3305173613547e-06
GPT2,25.5366333198149,-2.40334558684768,0.561005279088486,1.29984785238302e-07,6.38378693713824e-06
AL441992.1,1.73482647501658,4.77713206303774,0.950403876616933,1.3066876831228e-07,6.39751053278759e-06
PRKAB1,14.430238127193,-1.65048793917978,0.396277232496509,1.31951273763347e-07,6.44036247930113e-06
RNF186,9.44355748825072,4.14217015957816,0.827380032856256,1.33738347858405e-07,6.50750225548559e-06
CDK3,3.3193236060293,4.9839969247644,0.995259544595724,1.38367072188581e-07,6.71207631776143e-06
CBWD6,2.30313649392701,4.80752409029168,0.959600065953424,1.40621498188506e-07,6.79351207296192e-06
AC007114.1,2.10595066467972,4.93964738281666,0.986837191014615,1.4090501833385e-07,6.79351207296192e-06
AC008915.2,1.74041620227485,4.79851023355399,0.959458408523359,1.46496165967799e-07,7.04161206265888e-06
DCXR,91.3537848277988,-1.11110079172054,0.232158425244686,1.47010413101349e-07,7.04491719025675e-06
POLR2J3.1,18.6782886517013,6.70769704516598,1.39112053192108,1.47883556961824e-07,7.06534915345706e-06
FABP1,251.764958394075,5.22766442966463,1.0511368084663,1.53408732957425e-07,7.30724609333952e-06
AGPAT1,19.5339014152482,-1.32124740616365,0.29346241247903,1.5438921483131e-07,7.3165119977417e-06
CAT,32.3338287285803,-1.25300936647994,0.272615297762511,1.54882475984821e-07,7.3165119977417e-06
CST6,5.15771057802178,5.5495029757754,1.12148618031307,1.54991243154387e-07,7.3165119977417e-06
MRPS27,12.2754280260272,-1.09065075163695,0.227418379500294,1.5654644697051e-07,7.32433583547822e-06
MMP7,77.8433381783683,3.60968487957114,0.738951794043168,1.56178747458188e-07,7.32433583547822e-06
SMARCD2,25.7569386978764,-1.54025338843798,0.364677122878623,1.56426289802994e-07,7.32433583547822e-06
BCAT2,18.3843893122834,-1.25994738524982,0.274979178284472,1.5840791788137e-07,7.38956582116809e-06
LIFR,7.52305668625236,-2.98088079435478,0.645939271137214,1.6157948926326e-07,7.51534718590939e-06
AZGP1,104.892264315167,-2.82385557800256,0.625195917911995,1.6243777570332e-07,7.53311139288064e-06
AL627171.1,1.98812407578226,4.85952623302081,0.97654585925027,1.63230443928698e-07,7.54773754470302e-06
CDIPT,21.8682678904404,-1.24550009806003,0.271470616680478,1.69012317582017e-07,7.79230551090968e-06
MARVELD3,13.717554432058,2.06112182991554,0.508722193866186,1.70656853227108e-07,7.8452542934113e-06
AC097376.2,6.26933947818105,5.98322223123329,1.22539192560682,1.7356879663955e-07,7.95599115958795e-06
SERGEF,7.33146197366087,-1.07695462328491,0.224923783385841,1.74756176897747e-07,7.98726642040742e-06
CLDN4,398.147459749286,2.20851715554761,0.539081601537643,1.81534201641028e-07,8.27314658429743e-06
RAVER1,2.62713168354723,5.17489975584527,1.04860942360335,1.85684242254655e-07,8.43796151441126e-06
METTL3,8.69422860605512,-1.32023538438199,0.295868115316072,1.87185739959797e-07,8.48182032012675e-06
AL390728.6,3.89226735199766,5.18757796360517,1.05242971018315,1.90129182557875e-07,8.59057969420068e-06
WIPI1,10.917254612235,-1.60838435527209,0.390758679638449,1.92920917178717e-07,8.69188428565309e-06
MSLN,33.3404844969032,3.05536810886093,0.662922309579903,1.95946258487562e-07,8.80310832875653e-06
AC093157.1,1.79860384776686,4.72010971076584,0.956193162264878,1.97972998950069e-07,8.86896602095294e-06
FMOD,41.3016774156749,-3.29324011094828,0.697795273045151,1.98957316747726e-07,8.88788420070209e-06
PITX1,16.6405199916453,2.5467170217138,0.594929855269732,1.99600187890061e-07,8.8914855529392e-06
AC074117.1,4.36495216205065,5.56862739374946,1.13868874387604,2.01092432851468e-07,8.93279700312674e-06
AP002387.2,2.51289041292189,4.75382129604354,0.966376515104825,2.1338058644502e-07,9.45210250431804e-06
HDHD2,11.4469113773065,-1.31204418145638,0.295298399731857,2.15612139838471e-07,9.50490632955583e-06
AL139246.5,3.53981116309164,5.13145307603658,1.04631641084457,2.15774716852823e-07,9.50490632955583e-06
CYB5R1,18.1534062278431,-1.44548917786558,0.33938313046265,2.18967251538221e-07,9.61874476618173e-06
SHD,4.4721176398588,5.17724734736743,1.05746525085365,2.21711538288808e-07,9.71231652769866e-06
LINC01001,2.37758151207129,4.9382202653556,1.00726749828751,2.25498130945362e-07,9.85090453803855e-06
S100A3,1.67352824224651,4.37583776628788,0.893164946884217,2.28176158686993e-07,9.91312575130799e-06
HIST1H2AM,17.0678536913383,6.73087117870204,1.4257900537547,2.28098861914263e-07,9.91312575130799e-06
AC012615.1,1.85358550055841,4.82177823650514,0.985492912440822,2.38864130016618e-07,1.03490338413227e-05
AC145207.5,1.48304318178946,4.52689359109335,0.926050981604775,2.44046172041834e-07,1.05242872728473e-05
AL121832.2,2.00629976149535,4.92259243238679,1.00765402469365,2.44240130841974e-07,1.05242872728473e-05
SAA2,7.87153778753335,4.5802280795381,0.937635542644397,2.48674810225646e-07,1.06862593720336e-05
AC242426.2,1.98532697458284,4.76144293339969,0.975301092159498,2.515721836469e-07,1.07814702227428e-05
AL021707.6,2.64196112537506,5.0573222093628,1.03796838871026,2.52987977323983e-07,1.0812842901085e-05
MALAT1,19242.1975303809,3.16234366857832,0.687712117527916,2.54509749535666e-07,1.08485638252211e-05
CCND2,19.9618919342084,3.56487602166625,0.750192037554065,2.56241602381544e-07,1.08673276899728e-05
AC068888.1,1.95981077037604,4.86203598517637,0.997145798939146,2.56324347309969e-07,1.08673276899728e-05
AJM1,4.15940273647119,5.63788746412608,1.16743552535687,2.58147482004804e-07,1.09153590385668e-05
TMEM129,9.05346161483348,-1.2147619351362,0.26789604435882,2.63726289501282e-07,1.11215134457954e-05
SH3BP1,7.17047673969475,2.41938088398853,0.586172033470848,2.69028375600967e-07,1.13149327972173e-05
CTBP1-DT,3.01771837834051,4.87061464956278,1.00174389480856,2.72181993319074e-07,1.14172043563603e-05
DRAM1,9.37725212808222,-1.67208261463265,0.418625215249707,2.751670664651e-07,1.15118835689923e-05
AC078846.1,2.31971988092997,4.84674672607761,0.997514769620633,2.76832800181968e-07,1.15510129342418e-05
POMGNT1,10.2711345730216,-1.05992266154655,0.225023957913417,2.78454815638366e-07,1.15881169855398e-05
GAPDH,1421.75836778251,0.978651990684631,0.204416661199089,2.80771586688034e-07,1.16538631807994e-05
AL355001.2,1.49216533798837,4.65695747880006,0.959117774917768,2.83276860795847e-07,1.17270687869778e-05
NAA80,3.35991288741885,4.78502240033133,0.986167886851358,2.86416670471818e-07,1.1826091976087e-05
PDLIM7,18.5383197825241,2.05756886879507,0.522591463071471,2.88500036732991e-07,1.18810926585821e-05
CASC9,2.98773643202205,5.25153739642029,1.08970908116177,3.06333164643049e-07,1.25827341965329e-05
TMEM167B,16.3626278088566,-1.09322258406031,0.235080136051755,3.1154979952996e-07,1.27638562947326e-05
NMT2,8.97670190524321,-1.67761937053704,0.423336370045934,3.13236025068816e-07,1.27997790708999e-05
TMEM254,9.09513577393284,-1.18571159211034,0.261682168886894,3.20422117000771e-07,1.30596787583768e-05
TRIM31,58.0572913426284,2.0260019171406,0.519165502686274,3.26601910535437e-07,1.32773331959059e-05
FAM86B1,1.18394300880557,4.30264333764582,0.895865073903154,3.38591879090689e-07,1.36943528796424e-05
AC004951.1,2.94193959305665,5.13470598066508,1.06914334171772,3.38543853362691e-07,1.36943528796424e-05
KLHDC2,41.2032179071347,-1.33286882412151,0.309126753154584,3.43038133515667e-07,1.38387883760632e-05
AC132192.2,3.07746533538491,5.24957768557648,1.09631769206538,3.50750818393667e-07,1.41139273335304e-05
MPND,8.97174154164562,-1.22251277168131,0.274302416807693,3.59278290441617e-07,1.44203728046795e-05
C18orf21,7.75916829022247,-1.06004548131711,0.227897294745937,3.68921686285e-07,1.47699431567367e-05
HOXA13,3.67914913873515,5.43332213331693,1.14070953391466,3.71504437885214e-07,1.48357858098909e-05
KLK11,49.9284118051321,-2.66772919420326,0.633755046519151,3.73612543654001e-07,1.48823898371395e-05
IFI16,17.6612209310372,2.65517647268349,0.632771928166632,3.81388757830868e-07,1.51539744129079e-05
SAMM50,27.1663726210149,-1.02236784696207,0.218439510550986,3.8691611437653e-07,1.53350662474948e-05
CXCL2,150.519391638542,2.66124573573376,0.635566629417121,4.01628800280225e-07,1.58783946190787e-05
AC009779.2,1.35602210102158,4.50639268187247,0.945343150684515,4.08782912728497e-07,1.61209301293976e-05
NUDT8,26.5623430780309,2.03110332161627,0.527105484459775,4.10819871282729e-07,1.61609588170773e-05
CLCC1,9.62106163922921,-1.4861327385728,0.365129403160008,4.12437994012822e-07,1.61818847977961e-05
AL355338.1,3.9496745395916,5.43605405248165,1.14729781289715,4.13398346927384e-07,1.61818847977961e-05
HIST2H2AA4,17.815974051501,6.80264759288973,1.48969245419242,4.15856551048107e-07,1.6237914810555e-05
CHP1,78.4062135744453,-1.07863658200931,0.234281419442433,4.19381019991134e-07,1.63352006161079e-05
FLVCR1-DT,1.55748467071125,4.55506990592123,0.956714197098827,4.20916530560931e-07,1.63547273078392e-05
FAM92A,3.64614584073228,5.42389819050228,1.14610299644329,4.2515771000495e-07,1.6479029475535e-05
SAA1,27.7880092407846,4.27367381505185,0.901878311219427,4.37578774674257e-07,1.69189993709015e-05
ATPAF1,12.8257692320571,-1.08170534647567,0.235692358946238,4.41852516095566e-07,1.70011087336625e-05
VPS51,36.0484287947591,-0.996432757946189,0.21299561646502,4.41117689563321e-07,1.70011087336625e-05
GBP1,21.281037528788,3.16669615040209,0.710611737472047,4.4500270048842e-07,1.708075899399e-05
AC108860.2,2.00811262313691,4.87988406278866,1.02887642126861,4.54082032691348e-07,1.73870539103656e-05
RTL10,2.42173829801102,4.75288206640038,1.00407231282484,4.75321967019313e-07,1.81563806435831e-05
MIR34AHG,3.3816169947015,5.37070760546073,1.1425955273708,4.94822556209396e-07,1.88557202503503e-05
AC124016.1,2.58241292751965,4.98331108852462,1.05676380381457,5.03425218589977e-07,1.91374192470719e-05
AC044849.1,3.22996120063085,5.05711894357942,1.07356430288287,5.08664317391163e-07,1.92902098686423e-05
C9orf152,20.9293397984847,-1.58215745966572,0.403171146005492,5.12672793160907e-07,1.93957118446091e-05
FAM174B,17.2036945813205,-2.02311908854699,0.532764112288345,5.25127751208275e-07,1.9819499421498e-05
SPP1,6.59525227325205,5.99315655281786,1.29689465899051,5.4349245252077e-07,2.04637848670559e-05
AL691432.2,2.40523792438137,4.85605052001031,1.03354460773207,5.47431370645006e-07,2.05631346683613e-05
NADK2,7.77547389641393,-1.43543408960135,0.35305136835419,5.5174971365182e-07,2.06762321604026e-05
AC023090.1,3.8148955824422,5.52358253422179,1.18542311503205,5.60346206072965e-07,2.09487349948886e-05
GLUL,196.900676053851,-2.2721073196964,0.587336154900467,5.7257925237564e-07,2.13555856062933e-05
TMEM39A,10.8389932928617,-1.25397461243625,0.291046522874595,5.74657678915928e-07,2.13826741985329e-05
NBPF12,18.741923657571,-4.30491848316151,0.921965494958066,5.83777419008164e-07,2.16710237187678e-05
LINC01843,4.56023077313517,5.02203051070891,1.07508276864003,6.01772233158141e-07,2.22867121666577e-05
BCKDHB,10.181699739455,-1.20668696725057,0.276562913847264,6.05376786427369e-07,2.23625528354315e-05
AC012236.1,4.04314157737721,5.21748976693185,1.11943774471432,6.0664823361579e-07,2.23625528354315e-05
SERPINI1,3.64734607150657,-2.85403528925668,0.679260313873328,6.09759289226973e-07,2.24248177819992e-05
C5,2.60389949309846,-3.64941880592407,0.801865177884068,6.14009491564795e-07,2.24248177819992e-05
AC073896.2,3.28155833092452,4.78125090383075,1.02353715469073,6.13774495583934e-07,2.24248177819992e-05
AC245060.5,2.29225374047554,4.88755655680248,1.04637659195967,6.11470026151792e-07,2.24248177819992e-05
AL121603.2,1.73084250436015,4.606841822012,0.987830184104287,6.30223197512081e-07,2.29639392752443e-05
AC244090.1,6.95851476328603,5.08442173919617,1.09217629783881,6.36501919437904e-07,2.31394054114736e-05
P4HB,327.428450210304,-1.05436193162586,0.23226065282177,6.42750485621029e-07,2.33129728890159e-05
AL158152.1,3.32645679064647,5.30061069112472,1.14204979409432,6.44683121320355e-07,2.33295626557439e-05
TMEM109,14.585014149621,-1.28394877545757,0.302927837622944,6.47709185448908e-07,2.33855549285138e-05
AC093673.1,2.13715344350581,4.81223975367972,1.03342503812599,6.50905895396134e-07,2.34474392478234e-05
AC018647.2,2.34757980878221,4.57218221828176,0.983089853013038,6.6122284907204e-07,2.37649503073301e-05
FYN,11.1641010489765,-1.5659008938124,0.403487770436661,6.63063972796907e-07,2.37770831424269e-05
AC015813.1,1.90628464684321,4.81361563061292,1.03754178820795,6.97461448956326e-07,2.49539713886773e-05
NCK1-DT,2.8337084650885,4.6635931342433,1.00541196088124,6.99379305050472e-07,2.49661045825467e-05
SPTY2D1OS,1.79987457758484,4.67322239185169,1.00825983535943,7.09668439066685e-07,2.52763439085598e-05
SIK1B,6.1274783437575,5.60909538930166,1.22285923783397,7.33804245740556e-07,2.60772591958228e-05
HOXA5,1.39835169903123,3.9090382624233,0.857471831555691,7.41966265958563e-07,2.63081940131585e-05
